@relation gene-weka.filters.unsupervised.attribute.Remove-R4

@attribute gene_id string
@attribute cond_id string
@attribute level {0,1}

@data
YLR009W,'Heat Shock 10 minutes hs-1',0
YLR009W,'Heat Shock 15 minutes hs-1',0
YLR009W,'Heat Shock 20 minutes hs-1',0
YLR009W,'Heat Shock 30 minutes hs-1',0
YLR009W,'Heat Shock 40 minutes hs-1',0
YLR009W,'Heat Shock 80 minutes hs-1',0
YLR009W,'Nitrogen Depletion 1 h',0
YLR009W,'Nitrogen Depletion 30 min.',0
YLR009W,'Nitrogen Depletion 8 h',0
YLR009W,'YPD 1 d ypd-2',0
YLR009W,'YPD 10 h ypd-2',0
YLR009W,'YPD 12 h ypd-2',0
YLR009W,'YPD 2 d ypd-2',0
YLR009W,'YPD 3 d ypd-2',0
YLR009W,'YPD 5 d ypd-2',0
YLR009W,'YPD 6 h ypd-2',0
YLR009W,'YPD 8 h ypd-2',0
YLR009W,'YPD stationary phase 1 d ypd-1',0
YLR009W,'YPD stationary phase 12 h ypd-1',0
YLR009W,'YPD stationary phase 2 d ypd-1',0
YLR009W,'YPD stationary phase 22 d ypd-1',0
YLR009W,'YPD stationary phase 28 d ypd-1',0
YLR009W,'YPD stationary phase 3 d ypd-1',0
YLR009W,'YPD stationary phase 5 d ypd-1',0
YLR009W,'YPD stationary phase 7 d ypd-1',0
YLR009W,'YPD stationary phase 8 h ypd-1',0
YLR009W,'aa starv 0.5 h',0
YLR009W,'constant 0.32 mM H2O2 (10 min) redo',0
YLR009W,'constant 0.32 mM H2O2 (20 min) redo',0
YLR009W,'constant 0.32 mM H2O2 (30 min) redo',0
YLR009W,'constant 0.32 mM H2O2 (40 min) rescan',0
YLR009W,'diauxic shift timecourse 18.5 h',0
YLR009W,'diauxic shift timecourse 20.5 h',0
YLR009W,'dtt 120 min dtt-2',0
YLR009W,'dtt 240 min dtt-2',0
YLR009W,'heat shock 17 to 37, 20 minutes',0
YLR009W,'heat shock 21 to 37, 20 minutes',0
YLR009W,'heat shock 25 to 37, 20 minutes',0
YLR009W,'heat shock 29 to 37, 20 minutes',0
YLR009W,'heat shock 33 to 37, 20 minutes',0
YLR009W,'mannose vs. reference pool car-1',1
YLR017W,'37C to 25C shock - 15 min',1
YLR017W,'37C to 25C shock - 30 min',1
YLR017W,'Heat Shock 015 minutes hs-2',0
YLR017W,'Heat Shock 15 minutes hs-1',0
YLR017W,'Heat Shock 20 minutes hs-1',0
YLR017W,'Heat Shock 30 minutes hs-1',0
YLR017W,'Nitrogen Depletion 1 d',0
YLR017W,'Nitrogen Depletion 1 h',0
YLR017W,'Nitrogen Depletion 3 d',0
YLR017W,'Nitrogen Depletion 30 min.',0
YLR017W,'Nitrogen Depletion 8 h',0
YLR017W,'YPD 1 d ypd-2',0
YLR017W,'YPD 10 h ypd-2',0
YLR017W,'YPD 12 h ypd-2',0
YLR017W,'YPD 2 d ypd-2',0
YLR017W,'YPD 3 d ypd-2',0
YLR017W,'YPD 6 h ypd-2',0
YLR017W,'YPD 8 h ypd-2',0
YLR017W,'YPD stationary phase 1 d ypd-1',0
YLR017W,'YPD stationary phase 12 h ypd-1',0
YLR017W,'YPD stationary phase 13 d ypd-1',0
YLR017W,'YPD stationary phase 2 d ypd-1',0
YLR017W,'YPD stationary phase 22 d ypd-1',0
YLR017W,'YPD stationary phase 28 d ypd-1',0
YLR017W,'YPD stationary phase 3 d ypd-1',0
YLR017W,'YPD stationary phase 5 d ypd-1',0
YLR017W,'YPD stationary phase 7 d ypd-1',0
YLR017W,'aa starv 0.5 h',0
YLR017W,'constant 0.32 mM H2O2 (20 min) redo',0
YLR017W,'diauxic shift timecourse 20.5 h',0
YLR017W,'heat shock 17 to 37, 20 minutes',0
YLR017W,'heat shock 21 to 37, 20 minutes',0
YLR017W,'heat shock 25 to 37, 20 minutes',0
YLR017W,'heat shock 29 to 37, 20 minutes',0
YLR028C,'2.5mM DTT 015 min dtt-1',1
YLR028C,'2.5mM DTT 030 min dtt-1',1
YLR028C,'Heat Shock 20 minutes hs-1',1
YLR028C,'YPD 6 h ypd-2',1
YLR028C,'YPD stationary phase 13 d ypd-1',0
YLR028C,'YPD stationary phase 8 h ypd-1',1
YLR028C,'heat shock 17 to 37, 20 minutes',1
YLR028C,'heat shock 21 to 37, 20 minutes',1
YLR029C,'1 mM Menadione (10 min)redo',1
YLR029C,'1.5 mM diamide (30 min)',0
YLR029C,'1.5 mM diamide (40 min)',0
YLR029C,'1M sorbitol - 15 min',0
YLR029C,'37C to 25C shock - 30 min',1
YLR029C,'37C to 25C shock - 60 min',1
YLR029C,'DBY7286 37degree heat - 20 min',0
YLR029C,'DBYmsn2-4- 37degree heat - 20 min',0
YLR029C,'DBYyap1 + 37degree heat (repeat)',0
YLR029C,'DBYyap1- 37degree heat - 20 min (redo)',0
YLR029C,'Heat Shock 030inutes hs-2',0
YLR029C,'Heat Shock 15 minutes hs-1',0
YLR029C,'Heat Shock 20 minutes hs-1',0
YLR029C,'Heat Shock 30 minutes hs-1',0
YLR029C,'Heat Shock 40 minutes hs-1',0
YLR029C,'Nitrogen Depletion 1 d',0
YLR029C,'Nitrogen Depletion 1 h',0
YLR029C,'Nitrogen Depletion 12 h',0
YLR029C,'Nitrogen Depletion 2 d',0
YLR029C,'Nitrogen Depletion 3 d',0
YLR029C,'Nitrogen Depletion 5 d',0
YLR029C,'Nitrogen Depletion 8 h',0
YLR029C,'YP ethanol vs reference pool car-2',0
YLR029C,'YPD 1 d ypd-2',0
YLR029C,'YPD 10 h ypd-2',0
YLR029C,'YPD 12 h ypd-2',0
YLR029C,'YPD 2 d ypd-2',0
YLR029C,'YPD 3 d ypd-2',0
YLR029C,'YPD 5 d ypd-2',0
YLR029C,'YPD 6 h ypd-2',0
YLR029C,'YPD 8 h ypd-2',0
YLR029C,'YPD stationary phase 1 d ypd-1',0
YLR029C,'YPD stationary phase 12 h ypd-1',0
YLR029C,'YPD stationary phase 13 d ypd-1',0
YLR029C,'YPD stationary phase 2 d ypd-1',0
YLR029C,'YPD stationary phase 22 d ypd-1',0
YLR029C,'YPD stationary phase 28 d ypd-1',0
YLR029C,'YPD stationary phase 3 d ypd-1',0
YLR029C,'YPD stationary phase 5 d ypd-1',0
YLR029C,'YPD stationary phase 7 d ypd-1',0
YLR029C,'aa starv 0.5 h',0
YLR029C,'constant 0.32 mM H2O2 (20 min) redo',0
YLR029C,'constant 0.32 mM H2O2 (30 min) redo',0
YLR029C,'diauxic shift timecourse 18.5 h',0
YLR029C,'diauxic shift timecourse 20.5 h',0
YLR029C,'dtt 240 min dtt-2',0
YLR029C,'heat shock 17 to 37, 20 minutes',0
YLR029C,'heat shock 21 to 37, 20 minutes',0
YLR029C,'heat shock 25 to 37, 20 minutes',0
YLR029C,'heat shock 29 to 37, 20 minutes',0
YLR038C,'2.5mM DTT 045 min dtt-1',0
YLR038C,'Nitrogen Depletion 1 d',1
YLR038C,'Nitrogen Depletion 12 h',1
YLR038C,'Nitrogen Depletion 2 d',1
YLR038C,'Nitrogen Depletion 3 d',1
YLR038C,'Nitrogen Depletion 5 d',1
YLR038C,'Nitrogen Depletion 8 h',1
YLR038C,'YP ethanol vs reference pool car-2',1
YLR038C,'YP fructose vs reference pool car-2',0
YLR038C,'YP glucose vs reference pool car-2',0
YLR038C,'YP mannose vs reference pool car-2',0
YLR038C,'YPD 1 d ypd-2',1
YLR038C,'YPD 10 h ypd-2',1
YLR038C,'YPD 12 h ypd-2',1
YLR038C,'YPD 2 d ypd-2',1
YLR038C,'YPD 3 d ypd-2',1
YLR038C,'YPD 5 d ypd-2',1
YLR038C,'YPD 6 h ypd-2',1
YLR038C,'YPD 8 h ypd-2',1
YLR038C,'YPD stationary phase 1 d ypd-1',1
YLR038C,'YPD stationary phase 12 h ypd-1',1
YLR038C,'YPD stationary phase 2 d ypd-1',1
YLR038C,'YPD stationary phase 28 d ypd-1',1
YLR038C,'YPD stationary phase 3 d ypd-1',1
YLR038C,'YPD stationary phase 5 d ypd-1',1
YLR038C,'YPD stationary phase 7 d ypd-1',1
YLR038C,'diauxic shift timecourse 20.5 h',1
YLR038C,'glucose vs. reference pool car-1',0
YLR038C,'sucrose vs. reference pool car-1',0
YLR043C,'YPD 10 h ypd-2',0
YLR043C,'YPD 3 d ypd-2',0
YLR043C,'YPD 5 d ypd-2',0
YLR043C,'YPD stationary phase 13 d ypd-1',0
YLR043C,'YPD stationary phase 22 d ypd-1',0
YLR043C,'YPD stationary phase 28 d ypd-1',0
YLR043C,'YPD stationary phase 5 d ypd-1',0
YLR043C,'YPD stationary phase 7 d ypd-1',0
YLR044C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YLR044C,'Nitrogen Depletion 1 d',0
YLR044C,'Nitrogen Depletion 1 h',0
YLR044C,'Nitrogen Depletion 2 d',0
YLR044C,'Nitrogen Depletion 3 d',0
YLR044C,'Nitrogen Depletion 5 d',0
YLR044C,'YPD 10 h ypd-2',0
YLR044C,'YPD 2 d ypd-2',0
YLR044C,'YPD 3 d ypd-2',0
YLR044C,'YPD 5 d ypd-2',0
YLR044C,'YPD 6 h ypd-2',0
YLR044C,'YPD 8 h ypd-2',0
YLR044C,'YPD stationary phase 12 h ypd-1',0
YLR044C,'YPD stationary phase 13 d ypd-1',0
YLR044C,'YPD stationary phase 22 d ypd-1',0
YLR044C,'YPD stationary phase 28 d ypd-1',0
YLR044C,'YPD stationary phase 5 d ypd-1',0
YLR044C,'aa starv 0.5 h',0
YLR044C,'constant 0.32 mM H2O2 (30 min) redo',0
YLR044C,'diauxic shift timecourse 18.5 h',0
YLR044C,'diauxic shift timecourse 20.5 h',0
YLR044C,'glucose vs. reference pool car-1',1
YLR048W,'1.5 mM diamide (30 min)',0
YLR048W,'1.5 mM diamide (40 min)',0
YLR048W,'1.5 mM diamide (50 min)',0
YLR048W,'1M sorbitol - 15 min',0
YLR048W,'2.5mM DTT 180 min dtt-1',0
YLR048W,'37C to 25C shock - 60 min',1
YLR048W,'37C to 25C shock - 90 min',1
YLR048W,'DBY7286 37degree heat - 20 min',0
YLR048W,'DBYmsn2-4- 37degree heat - 20 min',0
YLR048W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR048W,'DBYyap1 + 37degree heat (repeat)',0
YLR048W,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YLR048W,'DBYyap1- 37degree heat - 20 min (redo)',0
YLR048W,'Heat Shock 015 minutes hs-2',0
YLR048W,'Heat Shock 10 minutes hs-1',0
YLR048W,'Heat Shock 15 minutes hs-1',0
YLR048W,'Heat Shock 20 minutes hs-1',0
YLR048W,'Heat Shock 30 minutes hs-1',0
YLR048W,'Heat Shock 40 minutes hs-1',0
YLR048W,'Nitrogen Depletion 1 d',0
YLR048W,'Nitrogen Depletion 1 h',0
YLR048W,'Nitrogen Depletion 12 h',0
YLR048W,'Nitrogen Depletion 2 d',0
YLR048W,'Nitrogen Depletion 2 h',0
YLR048W,'Nitrogen Depletion 3 d',0
YLR048W,'Nitrogen Depletion 30 min.',0
YLR048W,'Nitrogen Depletion 5 d',0
YLR048W,'Nitrogen Depletion 8 h',0
YLR048W,'YPD 1 d ypd-2',0
YLR048W,'YPD 10 h ypd-2',0
YLR048W,'YPD 12 h ypd-2',0
YLR048W,'YPD 2 d ypd-2',0
YLR048W,'YPD 3 d ypd-2',0
YLR048W,'YPD 5 d ypd-2',0
YLR048W,'YPD 6 h ypd-2',0
YLR048W,'YPD 8 h ypd-2',0
YLR048W,'YPD stationary phase 1 d ypd-1',0
YLR048W,'YPD stationary phase 12 h ypd-1',0
YLR048W,'YPD stationary phase 13 d ypd-1',0
YLR048W,'YPD stationary phase 2 d ypd-1',0
YLR048W,'YPD stationary phase 22 d ypd-1',0
YLR048W,'YPD stationary phase 28 d ypd-1',0
YLR048W,'YPD stationary phase 3 d ypd-1',0
YLR048W,'YPD stationary phase 5 d ypd-1',0
YLR048W,'YPD stationary phase 7 d ypd-1',0
YLR048W,'aa starv 0.5 h',0
YLR048W,'aa starv 1 h',0
YLR048W,'constant 0.32 mM H2O2 (20 min) redo',0
YLR048W,'constant 0.32 mM H2O2 (30 min) redo',0
YLR048W,'constant 0.32 mM H2O2 (40 min) rescan',0
YLR048W,'diauxic shift timecourse 18.5 h',0
YLR048W,'diauxic shift timecourse 20.5 h',0
YLR048W,'dtt 240 min dtt-2',0
YLR048W,'heat shock 17 to 37, 20 minutes',0
YLR048W,'heat shock 21 to 37, 20 minutes',0
YLR048W,'heat shock 25 to 37, 20 minutes',0
YLR048W,'heat shock 29 to 37, 20 minutes',0
YLR048W,'heat shock 33 to 37, 20 minutes',0
YLR051C,'1.5 mM diamide (20 min)',0
YLR051C,'1.5 mM diamide (30 min)',0
YLR051C,'1.5 mM diamide (40 min)',0
YLR051C,'1M sorbitol - 15 min',0
YLR051C,'2.5mM DTT 005 min dtt-1',1
YLR051C,'2.5mM DTT 090 min dtt-1',0
YLR051C,'2.5mM DTT 180 min dtt-1',0
YLR051C,'29C to 33C - 5 minutes',0
YLR051C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YLR051C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YLR051C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR051C,'Heat Shock 015 minutes hs-2',0
YLR051C,'Heat Shock 05 minutes hs-1',0
YLR051C,'Heat Shock 15 minutes hs-1',0
YLR051C,'Heat Shock 20 minutes hs-1',0
YLR051C,'Heat Shock 40 minutes hs-1',0
YLR051C,'YPD 10 h ypd-2',0
YLR051C,'YPD 12 h ypd-2',0
YLR051C,'YPD 2 d ypd-2',0
YLR051C,'YPD 6 h ypd-2',0
YLR051C,'YPD 8 h ypd-2',0
YLR051C,'YPD stationary phase 1 d ypd-1',0
YLR051C,'YPD stationary phase 12 h ypd-1',0
YLR051C,'YPD stationary phase 3 d ypd-1',0
YLR051C,'YPD stationary phase 7 d ypd-1',0
YLR051C,'constant 0.32 mM H2O2 (10 min) redo',0
YLR051C,'constant 0.32 mM H2O2 (20 min) redo',0
YLR051C,'dtt 240 min dtt-2',0
YLR051C,'ethanol vs. reference pool car-1',0
YLR051C,'heat shock 17 to 37, 20 minutes',0
YLR051C,'heat shock 21 to 37, 20 minutes',0
YLR051C,'heat shock 25 to 37, 20 minutes',0
YLR051C,'heat shock 29 to 37, 20 minutes',0
YLR053C,'Nitrogen Depletion 1 d',1
YLR053C,'Nitrogen Depletion 1 h',1
YLR053C,'Nitrogen Depletion 12 h',1
YLR053C,'Nitrogen Depletion 2 d',1
YLR053C,'Nitrogen Depletion 2 h',1
YLR053C,'Nitrogen Depletion 30 min.',1
YLR053C,'Nitrogen Depletion 4 h',1
YLR053C,'Nitrogen Depletion 5 d',1
YLR053C,'Nitrogen Depletion 8 h',1
YLR053C,'YPD 1 d ypd-2',1
YLR053C,'YPD 2 d ypd-2',1
YLR053C,'YPD 3 d ypd-2',1
YLR053C,'YPD 5 d ypd-2',1
YLR053C,'YPD stationary phase 3 d ypd-1',1
YLR053C,'YPD stationary phase 5 d ypd-1',1
YLR053C,'YPD stationary phase 7 d ypd-1',1
YLR053C,'aa starv 0.5 h',1
YLR053C,'aa starv 1 h',1
YLR053C,'aa starv 2 h',1
YLR053C,'aa starv 4 h',1
YLR053C,'aa starv 6 h',1
YLR058C,'1 mM Menadione (105 min) redo',1
YLR058C,'1 mM Menadione (120 min)redo',1
YLR058C,'1 mM Menadione (160 min) redo',1
YLR058C,'1.5 mM diamide (10 min)',0
YLR058C,'1.5 mM diamide (20 min)',0
YLR058C,'1.5 mM diamide (30 min)',0
YLR058C,'1.5 mM diamide (40 min)',0
YLR058C,'17 deg growth ct-1',0
YLR058C,'1M sorbitol - 15 min',0
YLR058C,'21 deg growth ct-1',0
YLR058C,'37C to 25C shock - 15 min',1
YLR058C,'DBY7286 + 0.3 mM H2O2 (20 min)',0
YLR058C,'DBYmsn2-4- 37degree heat - 20 min',1
YLR058C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YLR058C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YLR058C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR058C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YLR058C,'Heat Shock 060 minutes hs-2',1
YLR058C,'Heat Shock 30 minutes hs-1',1
YLR058C,'Heat Shock 40 minutes hs-1',1
YLR058C,'Heat Shock 60 minutes hs-1',1
YLR058C,'Heat Shock 80 minutes hs-1',1
YLR058C,'Hypo-osmotic shock - 5 min',1
YLR058C,'Nitrogen Depletion 1 d',0
YLR058C,'Nitrogen Depletion 1 h',1
YLR058C,'Nitrogen Depletion 12 h',0
YLR058C,'Nitrogen Depletion 2 d',0
YLR058C,'Nitrogen Depletion 2 h',1
YLR058C,'Nitrogen Depletion 3 d',0
YLR058C,'Nitrogen Depletion 30 min.',1
YLR058C,'Nitrogen Depletion 4 h',1
YLR058C,'Nitrogen Depletion 5 d',0
YLR058C,'Nitrogen Depletion 8 h',0
YLR058C,'YPD 10 h ypd-2',0
YLR058C,'YPD 2 d ypd-2',0
YLR058C,'YPD 3 d ypd-2',0
YLR058C,'YPD 4 h ypd-2',1
YLR058C,'YPD 5 d ypd-2',0
YLR058C,'YPD 6 h ypd-2',0
YLR058C,'YPD 8 h ypd-2',0
YLR058C,'YPD stationary phase 13 d ypd-1',0
YLR058C,'YPD stationary phase 22 d ypd-1',0
YLR058C,'YPD stationary phase 28 d ypd-1',0
YLR058C,'YPD stationary phase 8 h ypd-1',1
YLR058C,'aa starv 1 h',1
YLR058C,'aa starv 2 h',1
YLR058C,'constant 0.32 mM H2O2 (10 min) redo',0
YLR058C,'constant 0.32 mM H2O2 (20 min) redo',0
YLR058C,'constant 0.32 mM H2O2 (30 min) redo',0
YLR058C,'diauxic shift timecourse 15.5 h',1
YLR058C,'diauxic shift timecourse 20.5 h',0
YLR058C,'heat shock 17 to 37, 20 minutes',1
YLR060W,'Nitrogen Depletion 1 d',0
YLR060W,'Nitrogen Depletion 12 h',0
YLR060W,'Nitrogen Depletion 2 d',0
YLR060W,'Nitrogen Depletion 3 d',0
YLR060W,'Nitrogen Depletion 5 d',0
YLR060W,'Nitrogen Depletion 8 h',0
YLR060W,'YPD 1 d ypd-2',0
YLR060W,'YPD 10 h ypd-2',0
YLR060W,'YPD 12 h ypd-2',0
YLR060W,'YPD 2 d ypd-2',0
YLR060W,'YPD 3 d ypd-2',0
YLR060W,'YPD 5 d ypd-2',0
YLR060W,'YPD 6 h ypd-2',0
YLR060W,'YPD 8 h ypd-2',0
YLR060W,'YPD stationary phase 1 d ypd-1',0
YLR060W,'YPD stationary phase 12 h ypd-1',0
YLR060W,'YPD stationary phase 2 d ypd-1',0
YLR060W,'YPD stationary phase 28 d ypd-1',0
YLR060W,'YPD stationary phase 3 d ypd-1',0
YLR060W,'YPD stationary phase 5 d ypd-1',0
YLR060W,'YPD stationary phase 7 d ypd-1',0
YLR060W,'diauxic shift timecourse 20.5 h',0
YLR061W,'1.5 mM diamide (30 min)',0
YLR061W,'2.5mM DTT 180 min dtt-1',0
YLR061W,'37C to 25C shock - 60 min',1
YLR061W,'DBYmsn2-4- 37degree heat - 20 min',0
YLR061W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR061W,'DBYyap1 + 37degree heat (repeat)',0
YLR061W,'Heat Shock 000 minutes hs-2',1
YLR061W,'Heat Shock 015 minutes hs-2',0
YLR061W,'Heat Shock 05 minutes hs-1',0
YLR061W,'Heat Shock 10 minutes hs-1',0
YLR061W,'Heat Shock 15 minutes hs-1',0
YLR061W,'Heat Shock 20 minutes hs-1',0
YLR061W,'Heat Shock 30 minutes hs-1',0
YLR061W,'Heat Shock 40 minutes hs-1',0
YLR061W,'Nitrogen Depletion 1 h',0
YLR061W,'Nitrogen Depletion 12 h',0
YLR061W,'Nitrogen Depletion 30 min.',0
YLR061W,'Nitrogen Depletion 8 h',0
YLR061W,'YPD 1 d ypd-2',0
YLR061W,'YPD 10 h ypd-2',0
YLR061W,'YPD 12 h ypd-2',0
YLR061W,'YPD 2 d ypd-2',0
YLR061W,'YPD 3 d ypd-2',0
YLR061W,'YPD 5 d ypd-2',0
YLR061W,'YPD 6 h ypd-2',0
YLR061W,'YPD 8 h ypd-2',0
YLR061W,'YPD stationary phase 1 d ypd-1',0
YLR061W,'YPD stationary phase 12 h ypd-1',0
YLR061W,'YPD stationary phase 2 d ypd-1',0
YLR061W,'YPD stationary phase 22 d ypd-1',0
YLR061W,'YPD stationary phase 28 d ypd-1',0
YLR061W,'YPD stationary phase 3 d ypd-1',0
YLR061W,'YPD stationary phase 5 d ypd-1',0
YLR061W,'YPD stationary phase 7 d ypd-1',0
YLR061W,'aa starv 0.5 h',0
YLR061W,'aa starv 1 h',0
YLR061W,'constant 0.32 mM H2O2 (20 min) redo',0
YLR061W,'constant 0.32 mM H2O2 (30 min) redo',0
YLR061W,'diauxic shift timecourse 18.5 h',0
YLR061W,'diauxic shift timecourse 20.5 h',0
YLR061W,'dtt 240 min dtt-2',0
YLR061W,'heat shock 17 to 37, 20 minutes',0
YLR061W,'heat shock 21 to 37, 20 minutes',0
YLR061W,'heat shock 25 to 37, 20 minutes',0
YLR061W,'heat shock 29 to 37, 20 minutes',0
YLR062C,'2.5mM DTT 120 min dtt-1',0
YLR062C,'2.5mM DTT 180 min dtt-1',0
YLR062C,'37C to 25C shock - 60 min',1
YLR062C,'37C to 25C shock - 90 min',1
YLR062C,'DBY7286 37degree heat - 20 min',0
YLR062C,'DBYmsn2-4- 37degree heat - 20 min',0
YLR062C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR062C,'DBYyap1 + 37degree heat (repeat)',0
YLR062C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YLR062C,'DBYyap1- 37degree heat - 20 min (redo)',0
YLR062C,'Heat Shock 015 minutes hs-2',0
YLR062C,'Heat Shock 030inutes hs-2',0
YLR062C,'Heat Shock 10 minutes hs-1',0
YLR062C,'Heat Shock 15 minutes hs-1',0
YLR062C,'Heat Shock 20 minutes hs-1',0
YLR062C,'Heat Shock 30 minutes hs-1',0
YLR062C,'Heat Shock 40 minutes hs-1',0
YLR062C,'Nitrogen Depletion 1 d',0
YLR062C,'Nitrogen Depletion 1 h',0
YLR062C,'Nitrogen Depletion 12 h',0
YLR062C,'Nitrogen Depletion 2 d',0
YLR062C,'Nitrogen Depletion 3 d',0
YLR062C,'Nitrogen Depletion 30 min.',0
YLR062C,'Nitrogen Depletion 5 d',0
YLR062C,'Nitrogen Depletion 8 h',0
YLR062C,'YPD 1 d ypd-2',0
YLR062C,'YPD 10 h ypd-2',0
YLR062C,'YPD 12 h ypd-2',0
YLR062C,'YPD 2 d ypd-2',0
YLR062C,'YPD 3 d ypd-2',0
YLR062C,'YPD 5 d ypd-2',0
YLR062C,'YPD 6 h ypd-2',0
YLR062C,'YPD 8 h ypd-2',0
YLR062C,'YPD stationary phase 1 d ypd-1',0
YLR062C,'YPD stationary phase 12 h ypd-1',0
YLR062C,'YPD stationary phase 13 d ypd-1',0
YLR062C,'YPD stationary phase 2 d ypd-1',0
YLR062C,'YPD stationary phase 22 d ypd-1',0
YLR062C,'YPD stationary phase 28 d ypd-1',0
YLR062C,'YPD stationary phase 3 d ypd-1',0
YLR062C,'YPD stationary phase 5 d ypd-1',0
YLR062C,'YPD stationary phase 7 d ypd-1',0
YLR062C,'aa starv 0.5 h',0
YLR062C,'aa starv 1 h',0
YLR062C,'constant 0.32 mM H2O2 (30 min) redo',0
YLR062C,'constant 0.32 mM H2O2 (40 min) rescan',0
YLR062C,'diauxic shift timecourse 18.5 h',0
YLR062C,'diauxic shift timecourse 20.5 h',0
YLR062C,'dtt 240 min dtt-2',0
YLR062C,'heat shock 17 to 37, 20 minutes',0
YLR062C,'heat shock 21 to 37, 20 minutes',0
YLR062C,'heat shock 25 to 37, 20 minutes',0
YLR062C,'heat shock 29 to 37, 20 minutes',0
YLR063W,'1.5 mM diamide (10 min)',0
YLR063W,'1.5 mM diamide (20 min)',0
YLR063W,'1.5 mM diamide (30 min)',0
YLR063W,'2.5mM DTT 030 min dtt-1',0
YLR063W,'2.5mM DTT 060 min dtt-1',0
YLR063W,'2.5mM DTT 090 min dtt-1',0
YLR063W,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YLR063W,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YLR063W,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YLR063W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR063W,'Heat Shock 015 minutes hs-2',0
YLR063W,'Heat Shock 05 minutes hs-1',0
YLR063W,'Heat Shock 10 minutes hs-1',0
YLR063W,'Heat Shock 15 minutes hs-1',0
YLR063W,'Heat Shock 20 minutes hs-1',0
YLR063W,'Heat Shock 30 minutes hs-1',0
YLR063W,'Nitrogen Depletion 30 min.',0
YLR063W,'YPD 1 d ypd-2',0
YLR063W,'YPD 10 h ypd-2',0
YLR063W,'YPD 12 h ypd-2',0
YLR063W,'YPD 2 d ypd-2',0
YLR063W,'YPD 3 d ypd-2',0
YLR063W,'YPD 5 d ypd-2',0
YLR063W,'YPD 6 h ypd-2',0
YLR063W,'YPD 8 h ypd-2',0
YLR063W,'YPD stationary phase 12 h ypd-1',0
YLR063W,'YPD stationary phase 2 d ypd-1',0
YLR063W,'YPD stationary phase 22 d ypd-1',0
YLR063W,'YPD stationary phase 28 d ypd-1',0
YLR063W,'YPD stationary phase 5 d ypd-1',0
YLR063W,'aa starv 0.5 h',0
YLR063W,'constant 0.32 mM H2O2 (10 min) redo',0
YLR063W,'constant 0.32 mM H2O2 (20 min) redo',0
YLR063W,'heat shock 17 to 37, 20 minutes',0
YLR063W,'heat shock 21 to 37, 20 minutes',0
YLR063W,'heat shock 25 to 37, 20 minutes',0
YLR063W,'heat shock 29 to 37, 20 minutes',0
YLR063W,'heat shock 33 to 37, 20 minutes',0
YLR065C,'YPD 1 d ypd-2',0
YLR065C,'YPD 10 h ypd-2',0
YLR065C,'YPD 12 h ypd-2',0
YLR065C,'YPD 2 d ypd-2',0
YLR065C,'YPD 3 d ypd-2',0
YLR065C,'YPD 5 d ypd-2',0
YLR065C,'YPD 6 h ypd-2',0
YLR065C,'YPD 8 h ypd-2',0
YLR065C,'YPD stationary phase 12 h ypd-1',0
YLR065C,'YPD stationary phase 13 d ypd-1',0
YLR065C,'YPD stationary phase 22 d ypd-1',0
YLR065C,'YPD stationary phase 28 d ypd-1',0
YLR065C,'YPD stationary phase 5 d ypd-1',0
YLR065C,'YPD stationary phase 7 d ypd-1',0
YLR073C,'1.5 mM diamide (10 min)',0
YLR073C,'1.5 mM diamide (20 min)',0
YLR073C,'2.5mM DTT 120 min dtt-1',0
YLR073C,'2.5mM DTT 180 min dtt-1',0
YLR073C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YLR073C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YLR073C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YLR073C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YLR073C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YLR073C,'Heat Shock 000 minutes hs-2',1
YLR073C,'Heat Shock 05 minutes hs-1',0
YLR073C,'Heat Shock 10 minutes hs-1',0
YLR073C,'Heat Shock 15 minutes hs-1',0
YLR073C,'Heat Shock 20 minutes hs-1',0
YLR073C,'Heat Shock 30 minutes hs-1',0
YLR073C,'Heat Shock 40 minutes hs-1',0
YLR073C,'Nitrogen Depletion 1 h',0
