@relation CommodityTendencyPrediction

@attribute commIm01 numeric
@attribute commEx01 numeric
@attribute commIm02 numeric
@attribute commEx02 numeric
@attribute commIm03 numeric
@attribute commEx03 numeric
@attribute commIm04 numeric
@attribute commEx04 numeric
@attribute commIm05 numeric
@attribute commEx05 numeric
@attribute commIm06 numeric
@attribute commEx06 numeric
@attribute commIm07 numeric
@attribute commEx07 numeric
@attribute commIm08 numeric
@attribute commEx08 numeric
@attribute commIm09 numeric
@attribute commEx09 numeric
@attribute commIm10 numeric
@attribute commEx10 numeric
@attribute commIm11 numeric
@attribute commEx11 numeric
@attribute commIm12 numeric
@attribute commEx12 numeric
@attribute commIm13 numeric
@attribute commEx13 numeric
@attribute commIm14 numeric
@attribute commEx14 numeric
@attribute commIm15 numeric
@attribute commEx15 numeric
@attribute commIm16 numeric
@attribute commEx16 numeric
@attribute commIm17 numeric
@attribute commEx17 numeric
@attribute commIm18 numeric
@attribute commEx18 numeric
@attribute commIm19 numeric
@attribute commEx19 numeric
@attribute commIm20 numeric
@attribute commEx20 numeric
@attribute commIm21 numeric
@attribute commEx21 numeric
@attribute commIm22 numeric
@attribute commEx22 numeric
@attribute commIm23 numeric
@attribute commEx23 numeric
@attribute commIm24 numeric
@attribute commEx24 numeric
@attribute commIm25 numeric
@attribute commEx25 numeric
@attribute commIm26 numeric
@attribute commEx26 numeric
@attribute commIm27 numeric
@attribute commEx27 numeric
@attribute commIm28 numeric
@attribute commEx28 numeric
@attribute commIm29 numeric
@attribute commEx29 numeric
@attribute commIm30 numeric
@attribute commEx30 numeric
@attribute commIm31 numeric
@attribute commEx31 numeric
@attribute commIm32 numeric
@attribute commEx32 numeric
@attribute commIm33 numeric
@attribute commEx33 numeric
@attribute commIm34 numeric
@attribute commEx34 numeric
@attribute commIm35 numeric
@attribute commEx35 numeric
@attribute commIm36 numeric
@attribute commEx36 numeric
@attribute commIm37 numeric
@attribute commEx37 numeric
@attribute commIm38 numeric
@attribute commEx38 numeric
@attribute commIm39 numeric
@attribute commEx39 numeric
@attribute commIm40 numeric
@attribute commEx40 numeric
@attribute commIm41 numeric
@attribute commEx41 numeric
@attribute commIm42 numeric
@attribute commEx42 numeric
@attribute commIm43 numeric
@attribute commEx43 numeric
@attribute commIm44 numeric
@attribute commEx44 numeric
@attribute commIm45 numeric
@attribute commEx45 numeric
@attribute commIm46 numeric
@attribute commEx46 numeric
@attribute commIm47 numeric
@attribute commEx47 numeric
@attribute commIm48 numeric
@attribute commEx48 numeric
@attribute commIm49 numeric
@attribute commEx49 numeric
@attribute commIm50 numeric
@attribute commEx50 numeric
@attribute commIm51 numeric
@attribute commEx51 numeric
@attribute commIm52 numeric
@attribute commEx52 numeric
@attribute commIm53 numeric
@attribute commEx53 numeric
@attribute commIm54 numeric
@attribute commEx54 numeric
@attribute commIm55 numeric
@attribute commEx55 numeric
@attribute commIm56 numeric
@attribute commEx56 numeric
@attribute commIm57 numeric
@attribute commEx57 numeric
@attribute commIm58 numeric
@attribute commEx58 numeric
@attribute commIm59 numeric
@attribute commEx59 numeric
@attribute commIm60 numeric
@attribute commEx60 numeric
@attribute commIm61 numeric
@attribute commEx61 numeric
@attribute commIm62 numeric
@attribute commEx62 numeric
@attribute commIm63 numeric
@attribute commEx63 numeric
@attribute commIm64 numeric
@attribute commEx64 numeric
@attribute commIm65 numeric
@attribute commEx65 numeric
@attribute commIm66 numeric
@attribute commEx66 numeric
@attribute commIm67 numeric
@attribute commEx67 numeric
@attribute commIm68 numeric
@attribute commEx68 numeric
@attribute commIm69 numeric
@attribute commEx69 numeric
@attribute commIm70 numeric
@attribute commEx70 numeric
@attribute commIm71 numeric
@attribute commEx71 numeric
@attribute commIm72 numeric
@attribute commEx72 numeric
@attribute commIm73 numeric
@attribute commEx73 numeric
@attribute commIm74 numeric
@attribute commEx74 numeric
@attribute commIm75 numeric
@attribute commEx75 numeric
@attribute commIm76 numeric
@attribute commEx76 numeric
@attribute commIm78 numeric
@attribute commEx78 numeric
@attribute commIm79 numeric
@attribute commEx79 numeric
@attribute commIm80 numeric
@attribute commEx80 numeric
@attribute commIm81 numeric
@attribute commEx81 numeric
@attribute commIm82 numeric
@attribute commEx82 numeric
@attribute commIm83 numeric
@attribute commEx83 numeric
@attribute commIm84 numeric
@attribute commEx84 numeric
@attribute commIm85 numeric
@attribute commEx85 numeric
@attribute commIm86 numeric
@attribute commEx86 numeric
@attribute commIm87 numeric
@attribute commEx87 numeric
@attribute commIm88 numeric
@attribute commEx88 numeric
@attribute commIm89 numeric
@attribute commEx89 numeric
@attribute commIm90 numeric
@attribute commEx90 numeric
@attribute commIm91 numeric
@attribute commEx91 numeric
@attribute commIm92 numeric
@attribute commEx92 numeric
@attribute commIm93 numeric
@attribute commEx93 numeric
@attribute commIm94 numeric
@attribute commEx94 numeric
@attribute commIm95 numeric
@attribute commEx95 numeric
@attribute commIm96 numeric
@attribute commEx96 numeric
@attribute commIm97 numeric
@attribute commEx97 numeric
@attribute commIm99 numeric
@attribute commEx99 numeric
@attribute tendency01 {0, 1}
@attribute tendency02 {0, 1}
@attribute tendency03 {0, 1}
@attribute tendency04 {0, 1}
@attribute tendency05 {0, 1}
@attribute tendency06 {0, 1}
@attribute tendency07 {0, 1}
@attribute tendency08 {0, 1}
@attribute tendency09 {0, 1}
@attribute tendency10 {0, 1}
@attribute tendency11 {0, 1}
@attribute tendency12 {0, 1}
@attribute tendency13 {0, 1}
@attribute tendency14 {0, 1}
@attribute tendency15 {0, 1}
@attribute tendency16 {0, 1}
@attribute tendency17 {0, 1}
@attribute tendency18 {0, 1}
@attribute tendency19 {0, 1}
@attribute tendency20 {0, 1}
@attribute tendency21 {0, 1}
@attribute tendency22 {0, 1}
@attribute tendency23 {0, 1}
@attribute tendency24 {0, 1}
@attribute tendency25 {0, 1}
@attribute tendency26 {0, 1}
@attribute tendency27 {0, 1}
@attribute tendency28 {0, 1}
@attribute tendency29 {0, 1}
@attribute tendency30 {0, 1}
@attribute tendency31 {0, 1}
@attribute tendency32 {0, 1}
@attribute tendency33 {0, 1}
@attribute tendency34 {0, 1}
@attribute tendency35 {0, 1}
@attribute tendency36 {0, 1}
@attribute tendency37 {0, 1}
@attribute tendency38 {0, 1}
@attribute tendency39 {0, 1}
@attribute tendency40 {0, 1}
@attribute tendency41 {0, 1}
@attribute tendency42 {0, 1}
@attribute tendency43 {0, 1}
@attribute tendency44 {0, 1}
@attribute tendency45 {0, 1}
@attribute tendency46 {0, 1}
@attribute tendency47 {0, 1}
@attribute tendency48 {0, 1}
@attribute tendency49 {0, 1}
@attribute tendency50 {0, 1}
@attribute tendency51 {0, 1}
@attribute tendency52 {0, 1}
@attribute tendency53 {0, 1}
@attribute tendency54 {0, 1}
@attribute tendency55 {0, 1}
@attribute tendency56 {0, 1}
@attribute tendency57 {0, 1}
@attribute tendency58 {0, 1}
@attribute tendency59 {0, 1}
@attribute tendency60 {0, 1}
@attribute tendency61 {0, 1}
@attribute tendency62 {0, 1}
@attribute tendency63 {0, 1}
@attribute tendency64 {0, 1}
@attribute tendency65 {0, 1}
@attribute tendency66 {0, 1}
@attribute tendency67 {0, 1}
@attribute tendency68 {0, 1}
@attribute tendency69 {0, 1}
@attribute tendency70 {0, 1}
@attribute tendency71 {0, 1}
@attribute tendency72 {0, 1}
@attribute tendency73 {0, 1}
@attribute tendency74 {0, 1}
@attribute tendency75 {0, 1}
@attribute tendency76 {0, 1}
@attribute tendency78 {0, 1}
@attribute tendency79 {0, 1}
@attribute tendency80 {0, 1}
@attribute tendency81 {0, 1}
@attribute tendency82 {0, 1}
@attribute tendency83 {0, 1}
@attribute tendency84 {0, 1}
@attribute tendency85 {0, 1}
@attribute tendency86 {0, 1}
@attribute tendency87 {0, 1}
@attribute tendency88 {0, 1}
@attribute tendency89 {0, 1}
@attribute tendency90 {0, 1}
@attribute tendency91 {0, 1}
@attribute tendency92 {0, 1}
@attribute tendency93 {0, 1}
@attribute tendency94 {0, 1}
@attribute tendency95 {0, 1}
@attribute tendency96 {0, 1}
@attribute tendency97 {0, 1}
@attribute tendency99 {0, 1}

@data
14758615,2302757,17306654,5557589,9646016,4006121,27246776,3280081,411060,253397,1730481,49352,13455439,2246412,8787183,6426013,7124582,1389960,38959600,1122893,19164498,4866959,7694642,1299818,2142515,177204,106540,9294,18684249,5504309,8157028,870936,13134248,196063471,2571414,5934899,16357715,2042738,15424583,38818430,21856481,2780484,25016579,19278586,12733675,5492219,5759216,1351935,22826822,731447,795989,28664,154165025,14655722,26858474,104438,21547385,72460,31225151,274666,22284912,418104,9752734,2612427,310352865,571775945,22998845,2575561,2252845,34141,2910781,665,1602932,19843,14441292,886792,59770701,5317713,20750608,208851,58461,228557,2461449,30445,7868,1852,18434670,30851227,63853,4035,144003,817275,6109204,110069008,46934234,20757259,21561349,19230951,46212,617,311842,15276,25760175,4518228,629337,1052,11466612,17416256,5216435,3620330,1502357,79202,1411451,167223,3371691,135907,911000,20426,46585301,773118,25110822,230902457,18715856,138343676,6145947,549763,17843086,497993,887029,47145,272084,792,640305,85655,6770974,470284,5632005,1666516,5730700,972994,959080,178514,30122407,7723978,48436141,3263963,2904867,782601,152453,8382,7355538,877420,33460,41833,283521,98841,291604,2857,124321,90465,8195009,944361,7631437,114567,0,0,0,0,220200,27973,141843502,20781331,333474,1051834,314013,171282,9856127,1077071,637060,51226,424066,660601,251511,6487,23992309,5758720,1912185,263868,10712849,23818265,113693,48355,24787376,599766271,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18266155,27878274,634944235,122907957,1103010324,824313080,405153481,251103240,53740131,23903189,264580220,7250721,491288859,64412504,783020428,114777604,249059002,71835794,77281612,172185212,47375878,66120193,125097147,49682138,28497107,14549901,4454793,294289,375924504,337817041,393630480,160897137,228745103,122256686,278240332,206799308,454656324,394594087,447169460,82250019,505565390,399549241,838556121,737410373,283439681,43317100,273775390,34271205,354484046,154605502,599128284,887145526,10117603301,4899618521,999877022,345618299,1915472728,1242029489,2528362187,6889964537,131592073,62887806,705524414,774087876,558090014,353189230,441870873,365458781,248031532,280292782,27127671,29948719,254345598,140472311,916906639,1011135398,3595937016,3912825835,1341791433,733780157,64088639,139862035,281577162,103089726,16833991,44393390,1600591538,3996967810,2817669,768618,16319343,5361017,322771055,2092682768,1521914130,9412713561,422476749,307980312,2077907,522086,26187322,9646732,100856076,56099157,17312694,7726600,138252055,61776719,98328789,50422435,146574683,167082845,134733384,62368399,36932499,32662549,157862699,250444790,44547354,59097410,1188326431,351956851,1442897996,486413912,411212692,225308512,553333284,142413003,67661444,61843356,12915273,3960433,15422690,8375751,271955442,270358667,336312334,247228040,582869134,469947967,229403252,420366420,4290343540,6151859505,1983986980,2342358093,645913964,901039369,570974704,86037876,1063321325,1357349459,12334235,73721977,70958946,32833289,8298377,4309239,119308862,51445905,553758558,1072416104,615635386,497166802,0,0,0,0,287547426,255872722,11457837812,16417282573,721640915,680905779,575052423,353876140,3296665870,3685530696,99380361,43646327,50071052,26660830,36449285,55749788,2092488784,2605303895,648463108,354782534,189782621,119494251,48586452,29591038,2722696727,6834285897,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
53123812,11497082,486519681,23696339,317644558,3514343,366245319,495881524,54247335,16717315,465627878,2936706,471719100,4371752,758732562,6245372,211387036,121059000,165978927,1944720,61259352,3987073,170104648,9223795,55963102,80951643,4704336,446813,199599418,27934416,221808141,2773871,199658297,96491035,286739689,423067511,371074672,415252054,337530395,167378602,454493108,717243153,1249757058,150302787,280532924,164809166,237299601,462702838,260733209,36068185,14769255,7862214,6532530764,2359649911,456033760,425943732,7420601703,12458000099,10981692434,20412029058,66212734,7016836,1071249072,2353101403,915143931,1821309510,413297205,346252230,233173774,346647155,32257370,75652538,192471114,114060079,1207884719,1613126283,4449007023,4115188950,810662921,263855510,60168394,76196775,616786870,311620582,33646599,5804954,1192722904,656813504,30293981,21283607,16613366,428147,300631136,119134264,2160937201,2102090545,1617224022,583834577,18811849,11555797,97334240,58978805,202295884,325920545,14195242,7541815,245713874,300428218,128418676,94323030,170294795,146213825,185795621,119183476,68189566,180999894,158647794,361847520,73340901,62332733,1684569531,397439700,2520013182,1050112722,421453072,108260536,888398118,140887376,81939028,6095761,26446018,10559310,20722116,982145,601823626,366872753,443272313,76569662,811152784,472063564,7244601001,6981371838,2277926652,997412087,2267845544,2343886827,640377853,479615163,75594177,53285811,1385177446,1458392848,14575953,7920861,48598829,15048491,9622999,1980633,108857159,96729217,822449733,1267594478,423489066,277959929,0,0,0,0,771665487,355112704,9376221449,1607864770,1913238372,2307243067,78030756,30460173,4160038271,8645139806,1677132447,9285015952,81166879,32558549,130271598,137816720,2779417165,799729440,802210445,414432062,281274824,343293280,1091429443,1130883918,742377,489952,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
20805109,275763549,0,0,1467130,57825,64253697,17186826,1067647,5009433,153836,837238,23427599,102911176,47551602,37663366,108479111,30672577,301528583,157285378,4163700,6777330,104858347,11149983,1060677,0,402051,8287343,94218780,42840296,26352626,310286,219170547,12603591,8107024,4680549,11633442,12042564,8222653,24916230,22425887,6447823,4605122,56964703,110864666,19665781,61619392,2739916,106721504,51128572,311515,0,533610861,3761664525,57563918,199215,127346966,3444051,38382050,13238869,98652970,257153,59823041,1627289,28194209,5162851,23346619,30011700,7354758,2253266,7036163,279763,5879310,0,111181122,5911535,462350576,33732994,82408242,1090907,4385146,17918277,287764,2325837,0,152472,170746284,2218829,499091,0,0,464793,24141531,0,149313829,13126777,7325290,2642559,0,49871,9531928,5037628,7741948,277001908,10669336,329100,210208337,39757790,176295081,6639576,9017953,236706,2963398,5131598,922211,16140625,12869987,0,10892456,17928559,0,61540076,259320,31960278,11943418,9154013,441465,32317005,0,1608522,0,0,999790,0,8312338,10865817,15793669,16857981,31806926,1327257,1210827,215012,726008405,46035366,215078377,30265057,61401126,3597240,818091,0,100966769,5654690,383194,161544,5960268,0,578255,0,1280785,0,13134813,49133,23227665,1713199,0,0,0,0,18805925,162862,626862977,4990790,5344185,0,14855206,4736255,77034249,98267,7695567,0,0,0,0,0,13614580,9792464,10442008,329388,10788712,2259473,0,0,392876688,93627207,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
33495856,10767725,12023469,58618670,1227991019,1823435267,336156910,133805917,26094275,34384541,3716542,77663920,68701337,581144169,117756084,275751024,26888647,30091221,227356026,2934104467,134070205,291116983,548855504,99839905,49114802,26429758,9048446,7722382,168339286,238794124,27474540,2993230606,34009884,968651402,74360332,43208496,204691083,342058068,87827281,1048521521,173904548,541502580,166835783,185562537,611288898,444432864,122294735,76848507,184617986,436349801,274703666,16506030,13646848062,3529236074,772166415,140412684,3172136830,1551362679,562939377,128083110,853254406,41330985,845574509,173707365,425706692,550137415,363383168,183232212,116306415,308513183,12689556,14926433,218938711,19113192,1241878235,170719622,3826115528,4688483408,772255586,5681061039,481488001,347574066,68599945,363498229,7512238,4871687,680082698,929504418,1567245,23767,3907937,12487154,395841395,78434386,809492166,797643279,104885293,66393178,21076818,24740909,145972179,86633493,912536083,498850655,22148559,9187332,427763618,542725417,298589593,976583986,110370362,219460289,7074809,92668880,110949442,134496313,184267231,132691780,319189615,148656954,91463850,1881334330,87784096,1647313369,66918028,252931486,71977168,785540822,3931061,43200290,3571756,4368789,4925726,57773102,166267894,133298675,225443887,539711720,445434737,455645540,3069616511,2727608964,6597287060,1328401821,2152666393,1329020400,1358280871,378209902,51123448,5197583,1520978613,610000674,90504622,4461877,65546286,37075306,92451201,134719443,68389380,59169372,556950015,120445106,230160037,264554905,0,0,0,0,63257493,4984679,3797337744,5968486322,712753512,1114867404,315292543,114077894,1893335130,1620907078,349728810,447517685,26383854,14920738,10436240,37514077,198534393,1338544314,134348126,609447720,173239205,210117184,665885,1735931,940079149,1574005741,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0
0,630,8533439,0,503,967,1664942,0,13,0,0,0,334834,6258312,62704,57841,8016,479320,11064,0,2275776,0,14954,3076317,0,0,0,0,414990,0,1570710,0,1353022,0,52639,0,1406710,0,1002781,226289,830386,0,2744535,1008,649646,0,888391,0,137869,0,1452,0,19701186,0,25428,0,10066,0,0,0,354759,0,184521,90938,159544,368,216376,0,1965,0,22576,0,6863,0,902050,0,396135,0,252720,0,296,0,15870,0,787,0,1144097,55606,53,0,41770,469791,0,0,2160093,0,42389,0,8,0,0,0,2644,0,3995,0,79,0,0,0,22815,0,24544,0,7525,0,49671,0,0,0,4416,0,22783,0,185681,0,162654,0,6633,0,3909,0,1806,0,123730,0,154382,0,72045,0,0,0,70616,0,1528102,0,36260,0,5648,0,1098496,0,15730,0,67962,0,7116,0,272,93837,29365,0,128572,0,0,0,0,0,5417,0,4112946,0,0,0,1420741,0,193479,0,0,0,9855,0,350,0,1413127,0,305673,0,149077,8980,7,0,37846170,5414728,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101320,0,2920966,85155,4278531,10611047,3619757,6848726,510,0,1982,89565,418320,177162,136693,606048,347436,3390098,22245839,340415,3689133,9013568,14246321,3076302,495543,0,3635,0,14866984,21043082,1061080,23446,5093425,3376523,916311,25637874,3443933,541602,2665436,381673,3677944,541451,3734427,7055679,198325,3284484,17193815,488135,48873234,151303803,22043,2819,132452536,1475932,1493051,31633,1011899,53200,24399083,234441,9124818,81685,1482063,206282,4801029,3042023,4734292,2553870,603528,14182,258790,41346,104595,56438,4668101,21345,5457124,17061371,3149376,35327,0,0,1396634,2472,2968,0,455367,553379,250714,0,17973,314815,0,1052,10036931,982234,3494321,269706,0,0,30819,0,11864657,61996152,373582,0,550531,243756,9869518,123892,310126,3410246,79121,0,811832,15591,1136073,3382,0,0,7977253,28357,7696551,135248,7553666,944285,6850996,263151,149725,0,76921,2602,28646,4690538,1883169,4569,3498213,59722,1971668,874145,6440,44636,38810044,41057466,11607718,5392280,249361,265079,853,0,1586559,1134986,21909,0,4260578,5325,7830,0,1236,406435,318314,127,1345100,324283,0,0,0,0,13772315,143739,27127144,3695335,226490,1370,0,4014,1790686,56406,250017,1475,6441,2134,0,0,6108524,618854,217789,56311,317081,12993,7033,198570,3430816,31834,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
751258,33056,27826395,429490,8933987,7053064,58593604,2234411,121482,5369,598651,718092,23181607,6741142,11140039,1497663,3322860,2854444,46633171,2110969,12441297,2418630,26747721,76326,1785343,66935,81498,255,19621914,12209898,12270569,2693282,31883778,34542253,6336211,5329298,25391095,33288638,31815533,22096410,34829372,9588825,28854037,69304520,26791317,8521136,3517769,16543260,14439382,17045389,52341406,4133690,1215607255,4056704924,23557222,948011233,18204420,518828099,65066264,6446504,2905607,106488237,21703831,5306680,27694745,2941905,14913400,21753327,3769226,583992,1444669,1420274,3862486,157101,90699445,6630175,128282401,29742832,36039269,591250,141940,3738,4286168,332793,1444,130,45146138,8246459,101208,3033,295826,1809,2522696,666157,107881934,57454601,23934879,9061286,206355,6323,196371,954,2316867,573607,96044,415,1796975,23139,19791518,5168828,4678450,543050,3483369,81999,3207021,269286,2797336,76420,2914407,186903,7781397,2404016,12652874,3958077,10587623,1671061,15075174,117332,1023219,194214,454100,137555,1104988,485,9528212,2901865,24603601,1283197,13952210,5580065,3548293,1092434,124053841,478197462,218770921,17412656,14107859,1021207,48913,3863,29502030,6386779,1294947,16960,265205,113054,171407,2592,402191,5794,158606748,1373584,15396277,267872,0,0,0,0,586479,98415,252678926,3747089,94379892,903106,175569799,38446536,69357951,11090374,1292822,18424,805788,471136,1230616,40033,39392892,13781259,12472155,211747,6654617,745877,121482,277220,3526925,634564,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0
0,0,566518,0,117,0,239299,0,0,0,0,0,137966,0,94666,0,34523,0,437588,0,209540,0,2968,0,0,0,28,0,80598,0,411290,0,42340,0,4105,0,338106,0,51347,0,163886,4441,456451,0,46632,0,220605,0,33148,0,42,0,1703952,4278,237,0,2486,0,0,0,19442,0,5315,0,67205,0,29758,0,680,0,10247,0,1180,0,33464,0,206425,23,40908,0,0,0,4940,0,0,0,263511,304,0,0,1740,0,0,0,91296,0,14767,0,0,0,0,0,0,0,0,0,0,0,8218,0,313,0,1429,0,2837,0,1245,0,0,0,16572,0,7929,0,14382,0,12129,0,879,0,180,0,1887,0,10847,0,6751,0,17724,0,0,0,0,0,124971,981,45,0,0,0,67840,197,481,0,3726,0,543,0,0,0,8569,608,7771,0,0,0,0,0,0,0,712834,84070,5824,0,16497,14748,38594,283,0,0,918,0,209,0,583808,1133,129266,874,22983,0,11021,0,2952839,14565,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74477629947,93663328660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13062988,41142,29035891,581691,28823001,127176198,47394812,9929806,17931570,18286743,5809273,5684196,32040036,11843907,27173938,112802614,29192192,12219996,356244916,13079407,6472098,5759078,24677987,2713913,2774537,214219,590084,263183,186221857,613110010,1073521,2841988,92464331,9762957,15952666,5886285,7667497,44752108,8522659,20443914,30575631,12468268,8794206,33232601,143250239,48136564,61290392,23685840,170908111,91438500,2467268,15996573,1349568133,958729541,166266245,306746826,140826605,3267082,255762391,16098029,22049484,452133715,82091356,23821942,47454725,28706750,36282845,18740441,31290963,2945061,1515308,3770556,17663905,127818,109237729,11544821,575171997,137948387,92673566,44425812,179697231,16932619,12352738,57619559,82147,30014,143429737,13044632,866147,23996251,407838,682128,41893069,18145804,195894371,113125714,34540514,4989937,4809216,2727078,49498038,3433676,903795509,68702188,23571699,15023215,175310712,4177164,330847776,40463282,49047256,19959363,1521325,2910948,105021999,10332275,54722756,626294,74516785,10087673,179295833,694933439,464668045,2674398427,69581216,172513285,77263970,441317673,1398451,7339762,689079,3720268,966490,2752984,19167428,10449913,26765476,69033322,48663768,7259576,31532427,15906304,551977658,37225559,236642245,101496391,116144687,31184799,1275070,336216,74744843,21826839,7892697,158433,6045173,738665,1949103,832281,653881,10404,44138151,10901252,69384182,25979769,0,0,0,0,2760986,2030454,964489625,217634355,28656369,4178202,9232675,12761850,234308427,100075786,11527409,13097248,1028222,26163,1158184,2257,41121836,42030915,11781598,20088276,53626574,13056846,6637,616931,8956259,110343,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
