@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R20-56

@attribute id numeric
@attribute chemicalFeature_0 numeric
@attribute chemicalFeature_1 numeric
@attribute chemicalFeature_2 numeric
@attribute chemicalFeature_3 numeric
@attribute chemicalFeature_4 numeric
@attribute chemicalFeature_5 numeric
@attribute chemicalFeature_6 numeric
@attribute chemicalFeature_7 numeric
@attribute chemicalFeature_8 numeric
@attribute chemicalFeature_9 numeric
@attribute chemicalFeature_10 numeric
@attribute chemicalFeature_11 numeric
@attribute chemicalFeature_12 numeric
@attribute chemicalFeature_13 numeric
@attribute chemicalFeature_14 numeric
@attribute chemicalFeature_15 numeric
@attribute chemicalFeature_16 numeric
@attribute chemicalFeature_17 numeric

@data
701002,0.024398,0.030774,0.090228,0.083143,0.045982,0.04133,0.024398,0.075476,0.109391,0.087074,0.060409,0.041675,0.248281,0.262779,0.126399,0.238416,0.285159,0.21089
666453,0.060252,0.054483,0.041993,0.057,0.062979,0.058842,0.092609,0.056241,0.042158,0.096421,0.084914,0.070192,0.410264,0.378387,0.113153,0.393623,0.582284,0.170742
719181,0.018191,0.013164,0.057223,0.049754,0.028311,0.025987,0.021746,0.062927,0.069609,0.051876,0.030542,0.028784,0.236567,0.179316,0.079866,0.294122,0.217397,0.263166
654632,0.015795,0.034753,0.130633,0.093609,0.054171,0.026743,0.015795,0.057351,0.157542,0.093609,0.060918,0.032091,0.26768,0.336348,0.180221,0.379035,0.302634,0.11429
700651,0.020844,0.036105,0.031781,0.013896,0.01536,0.010111,0.021063,0.036105,0.054599,0.016811,0.028311,0.010214,0.448282,0.931035,0.185843,0.297948,0.46079,0.55446
691215,0.01068,0.012425,0.037039,0.034684,0.019937,0.019421,0.011909,0.032167,0.238792,0.034684,0.021664,0.020329,0.212931,0.259495,0.276213,0.544403,0.445299,0.089556
686501,0.035218,0.14286,0.049232,0.081788,0.03948,0.021746,0.035468,0.14286,0.088826,0.115387,0.054011,0.027785,0.371953,0.54839,0.370823,0.441079,0.400003,0.350323
631372,0.060252,0.056918,0.032662,0.108638,0.043073,0.058842,0.072744,0.068034,0.032693,0.110752,0.084914,0.070192,0.325309,0.324684,0.120003,0.487186,0.644742,0.263168
715438,0.074641,0.099823,0.046333,0.052385,0.043638,0.044132,0.074641,0.101606,0.046513,0.116367,0.073182,0.054067,0.459776,0.518523,0.16514,0.357804,0.518872,0.225232
667844,0.036156,0.040658,0.040233,0.033945,0.058262,0.063645,0.037359,0.043829,0.045143,0.0367,0.067309,0.081651,0.648155,0.132819,0.051803,0.140009,0.468096,0.27028
624844,0.013712,0.010871,0.005849,0.017195,0.011813,0.013346,0.013712,0.010891,0.005855,0.018522,0.014098,0.01494,0.098375,0.113224,0.019051,0.10171,0.120035,0.200053
715568,0.05815,0.099344,0.046287,0.052636,0.049029,0.034494,0.070599,0.102862,0.055503,0.14789,0.05142,0.043021,0.446607,0.464004,0.269844,0.357149,0.412286,0.158279
704397,0.026557,0.032686,0.06522,0.054288,0.067171,0.057561,0.035726,0.06937,0.071915,0.054288,0.074775,0.064947,0.572921,0.203711,0.083147,0.848839,0.28572,0.158886
692584,0.020844,0.088894,0.065892,0.084826,0.047628,0.01088,0.02175,0.090328,0.06602,0.140994,0.062075,0.030622,0.379635,0.396046,0.161386,0.43519,0.312006,0.153853
82029,0.04707,0.048008,0.033622,0.106799,0.046906,0.05771,0.071445,0.060409,0.033655,0.106799,0.074083,0.068982,0.321437,0.320522,0.12308,0.481019,0.61539,0.25975
659947,0.016029,0.139243,0.178678,0.050002,0.018579,0.009712,0.016237,0.187356,0.23585,0.070178,0.057881,0.012702,0.958991,0.392002,0.962145,0.993485,0.26444,0.178464
709876,0.020329,0.173232,0.170632,0.06101,0.019088,0.01215,0.024494,0.208907,0.176084,0.081854,0.051185,0.015814,0.437019,0.433215,0.435899,0.512677,0.282871,0.193312
705535,0.036597,0.034047,0.018621,0.02001,0.009159,0.0182,0.03848,0.034047,0.027212,0.020624,0.031761,0.018537,0.464295,0.493982,0.115268,0.139459,0.312509,0.486849
351112,0.042574,0.042025,0.030098,0.047624,0.035716,0.065238,0.042574,0.055951,0.030215,0.066882,0.065589,0.066687,0.386675,0.317763,0.104941,0.388896,0.452637,0.173093
637729,0.030313,0.047343,0.084059,0.091308,0.070924,0.051556,0.030313,0.07937,0.08414,0.140849,0.072854,0.052093,0.401791,0.351601,0.18444,0.455362,0.517548,0.201687
715114,0.010913,0.020234,0.144251,0.049142,0.024394,0.018319,0.014602,0.052634,0.256086,0.074678,0.02667,0.018386,0.144333,0.347947,0.293528,0.449154,0.356523,0.143372
649313,0.010476,0.012935,0.021789,0.018267,0.023701,0.022836,0.012352,0.027103,0.150098,0.018267,0.026743,0.032264,0.145733,0.153848,0.17362,0.839287,0.270635,0.121698
702045,0.040013,0.05715,0.050962,0.106385,0.066123,0.057985,0.042871,0.11027,0.051012,0.113963,0.081308,0.058837,0.280007,0.304355,0.116962,0.410533,0.336455,0.676475
642593,0.048086,0.149124,0.074785,0.044538,0.050428,0.028581,0.058262,0.149386,0.075073,0.136368,0.05345,0.036045,0.518523,0.558143,0.27829,0.32813,0.343288,0.193109
407303,0.014933,0.15585,0.075453,0.142861,0.050007,0.00776,0.015045,0.161236,0.080384,0.190754,0.057561,0.022229,0.312006,0.435236,0.229052,0.276999,0.335719,0.33113
686938,0.052644,0.047304,0.052327,0.106285,0.050543,0.039486,0.063303,0.058145,0.052428,0.164185,0.054955,0.048792,0.452637,0.380442,0.234923,0.740744,0.62366,0.198028
602069,0.043021,0.053037,0.044661,0.107598,0.061915,0.075638,0.049196,0.092111,0.044835,0.107598,0.097353,0.086223,0.487811,0.500007,0.123497,0.436788,0.342111,0.296305
635406,0.031453,0.138099,0.114073,0.03987,0.034488,0.018756,0.037981,0.161576,0.129684,0.105076,0.04882,0.024102,0.340911,0.434459,0.343752,0.352586,0.284157,0.157365
675992,0.030332,0.030938,0.007716,0.054444,0.015416,0.034895,0.034516,0.032528,0.007723,0.058645,0.036597,0.038474,0.136403,0.125014,0.06032,0.283593,0.25001,0.245297
693998,0.058835,0.078634,0.070954,0.063641,0.046348,0.062512,0.062512,0.078769,0.073386,0.069775,0.098598,0.063303,0.333342,0.214291,0.077376,0.124382,0.721523,0.532114
682833,0.082022,0.048826,0.014621,0.073866,0.022859,0.096803,0.096789,0.050635,0.014649,0.080811,0.104662,0.103782,0.290345,0.205894,0.085176,0.371438,0.363645,0.266679
634628,0.02363,0.030156,0.108588,0.052834,0.072854,0.032008,0.02363,0.059365,0.111977,0.083336,0.073452,0.040008,0.228763,0.285717,0.128349,0.382656,0.216671,0.140006
699821,0.027787,0.020007,0.05738,0.052502,0.037601,0.036503,0.037044,0.034488,0.069134,0.055075,0.038767,0.038767,0.586961,0.201931,0.079956,0.679491,0.165361,0.12265
710272,0.042871,0.037321,0.044317,0.088238,0.05264,0.049188,0.043967,0.077928,0.04436,0.094558,0.054955,0.049196,0.214294,0.233342,0.097061,0.344093,0.326739,0.400008
676371,0.068506,0.124326,0.05111,0.080957,0.062273,0.054067,0.083346,0.12455,0.051308,0.162942,0.132541,0.069457,0.583338,0.559637,0.183489,0.390006,0.392529,0.213121
617984,0.027034,0.032412,0.103867,0.085002,0.055842,0.035218,0.027785,0.059326,0.118775,0.085002,0.058071,0.04226,0.180237,0.200693,0.13451,0.308373,0.331464,0.203827
687865,0.008199,0.012318,0.047079,0.034943,0.023258,0.015154,0.008905,0.040382,0.317785,0.034943,0.023259,0.018185,0.122225,0.256411,0.365882,0.413996,0.599237,0.118697
716698,0.052093,0.135489,0.054781,0.101326,0.054063,0.030938,0.052093,0.140454,0.059789,0.175579,0.057896,0.038844,0.528851,0.507816,0.273294,0.472732,0.513279,0.163941
686954,0.039613,0.046517,0.065135,0.099571,0.043112,0.029713,0.039613,0.056127,0.065197,0.170377,0.048361,0.037392,0.42983,0.480201,0.258361,0.596158,0.49153,0.158737
699446,0.023541,0.03948,0.06244,0.083972,0.043803,0.012358,0.024703,0.045203,0.062562,0.092646,0.046305,0.034494,0.398154,0.282411,0.094975,0.373744,0.28572,0.169819
634633,0.045463,0.039741,0.061658,0.089746,0.059709,0.038474,0.045988,0.051434,0.061717,0.095893,0.061546,0.04763,0.428577,0.277781,0.098317,0.391759,0.299151,0.194183
272694,0.024159,0.154415,0.151285,0.06805,0.027031,0.014428,0.024159,0.157261,0.151285,0.095045,0.080573,0.018696,0.290324,0.632185,0.289606,0.362807,0.280546,0.159667
703788,0.020212,0.014191,0.056025,0.051153,0.033341,0.031258,0.028585,0.07491,0.059397,0.053574,0.041677,0.046169,0.194183,0.210535,0.068695,0.222227,0.256006,0.313261
31884,0.021287,0.086212,0.066475,0.091373,0.057561,0.011776,0.022233,0.087254,0.066539,0.097563,0.059266,0.032978,0.396402,0.265769,0.100003,0.34616,0.297526,0.163644
654819,0.060987,0.057385,0.031129,0.108941,0.057036,0.081651,0.074091,0.073478,0.03119,0.111114,0.096163,0.090926,0.345687,0.328956,0.123842,0.513164,0.493982,0.301379
677384,0.06032,0.034422,0.014664,0.040003,0.021278,0.111122,0.072744,0.036234,0.014721,0.040003,0.080193,0.113411,0.625016,0.258633,0.06013,0.225363,0.365869,0.310369
700503,0.044589,0.025364,0.010743,0.011982,0.009673,0.038499,0.04763,0.02541,0.010775,0.0241,0.056877,0.040038,0.378395,0.17285,0.044447,0.080012,0.268311,0.176519
175296,0.037754,0.072465,0.026579,0.101986,0.047803,0.022749,0.040836,0.072597,0.026976,0.109759,0.081642,0.060019,0.328956,0.367656,0.112855,0.465761,0.450007,0.26088
632599,0.034924,0.019893,0.00672,0.024295,0.009711,0.041707,0.06174,0.019929,0.010796,0.024546,0.032715,0.04352,0.500042,0.134157,0.038098,0.082204,0.193561,0.186454
619864,0.011943,0.017201,0.128921,0.108158,0.028988,0.011943,0.011943,0.045026,0.292988,0.108158,0.03198,0.015018,0.134288,0.575758,0.331878,0.280842,0.472856,0.137727
655102,0.064115,0.112682,0.039123,0.104766,0.046513,0.037987,0.064115,0.114463,0.039198,0.189946,0.064526,0.04707,0.639539,0.57658,0.228843,0.565222,0.400005,0.192315
636091,0.037987,0.090284,0.055985,0.045253,0.039148,0.038474,0.037987,0.095243,0.056202,0.137759,0.065228,0.04763,0.556823,0.500006,0.167167,0.375006,0.390249,0.11819
688535,0.007428,0.041487,0.078909,0.073488,0.026908,0.010053,0.007521,0.065541,0.379244,0.077846,0.029559,0.010078,0.098133,0.507963,0.422395,0.324326,0.6259,0.096537
633541,0.009122,0.017502,0.108998,0.078536,0.026552,0.012198,0.009122,0.045785,0.291067,0.078536,0.032644,0.01534,0.136366,0.552213,0.332968,0.242896,0.476107,0.116769
13307,0.05103,0.059529,0.073148,0.115048,0.043868,0.030313,0.061865,0.067713,0.073431,0.14412,0.100006,0.038104,0.676474,0.354171,0.18391,0.575762,0.272064,0.116135
693213,0.037886,0.149309,0.053831,0.043799,0.040823,0.022564,0.037886,0.149309,0.092558,0.097348,0.054457,0.028784,0.442033,0.541128,0.315636,0.342859,0.345242,0.296779
711090,0.036156,0.024008,0.04004,0.030398,0.073503,0.054063,0.039235,0.068972,0.040197,0.030398,0.08334,0.060019,0.238107,0.188531,0.055396,0.195271,0.256644,0.276611
709002,0.029592,0.21053,0.080944,0.07667,0.032614,0.017653,0.029592,0.220592,0.117255,0.112749,0.051323,0.022733,0.373221,0.529185,0.372161,0.389787,0.318923,0.233165
700913,0.014656,0.029243,0.176708,0.085529,0.042708,0.018454,0.014656,0.046964,0.227534,0.135051,0.049847,0.022144,0.177064,0.738008,0.25733,0.322999,0.307904,0.111891
652935,0.031589,0.031453,0.068402,0.082709,0.043112,0.034895,0.032978,0.076926,0.068468,0.088238,0.043172,0.040823,0.21706,0.190795,0.090413,0.345033,0.292039,0.340213
623725,0.073193,0.065101,0.02624,0.05465,0.041987,0.075023,0.073193,0.066909,0.026342,0.089112,0.111128,0.086976,0.478272,0.421884,0.113567,0.346162,0.400006,0.191507
706035,0.037321,0.028415,0.087924,0.080512,0.061546,0.039225,0.039225,0.08901,0.088009,0.116812,0.064109,0.049389,0.298393,0.296616,0.130793,0.38017,0.335621,0.278267
633909,0.042267,0.095595,0.049276,0.046953,0.04348,0.042871,0.042267,0.100006,0.049467,0.143622,0.07144,0.052644,0.612505,0.551288,0.174849,0.406256,0.407773,0.12746
625187,0.025481,0.014495,0.007798,0.022925,0.013754,0.040013,0.041109,0.014521,0.007806,0.024694,0.038282,0.04479,0.200053,0.150959,0.0254,0.119416,0.111144,0.181855
672115,0.022233,0.036904,0.029788,0.0145,0.015519,0.010763,0.022483,0.036904,0.048851,0.017246,0.03001,0.01088,0.481488,0.951808,0.189192,0.26871,0.489589,0.589478
699404,0.107598,0.061485,0.02033,0.061116,0.024484,0.078972,0.135159,0.063293,0.020409,0.075413,0.115402,0.09093,0.522738,0.340007,0.110762,0.2262,0.423088,0.2184
679504,0.089302,0.095843,0.029924,0.122999,0.044529,0.052648,0.089302,0.097651,0.029982,0.130296,0.08452,0.063507,0.451226,0.403675,0.167195,0.506179,0.505753,0.243912
718662,0.038175,0.08197,0.106967,0.073869,0.085721,0.038175,0.046161,0.08197,0.109052,0.076147,0.106957,0.038469,0.222227,0.259263,0.125732,0.197482,0.380372,0.212334
674006,0.054067,0.034491,0.026215,0.054353,0.037952,0.073193,0.071451,0.050007,0.026317,0.103336,0.082484,0.079217,0.587308,0.586214,0.123812,0.536239,0.38096,0.187517
697507,0.098057,0.073085,0.035888,0.056706,0.041047,0.05771,0.120018,0.073216,0.036028,0.082281,0.074641,0.068982,0.443045,0.3919,0.126546,0.375007,0.479597,0.168685
700892,0.028585,0.039844,0.030436,0.016957,0.016073,0.013712,0.029,0.039844,0.045544,0.018873,0.037512,0.013903,0.449444,0.651167,0.129132,0.196613,0.302641,0.488642
656962,0.020212,0.014191,0.041439,0.020176,0.052642,0.039378,0.028585,0.048331,0.055287,0.020176,0.053037,0.046169,0.24001,0.134758,0.063902,0.34783,0.198479,0.21112
720055,0.037049,0.04133,0.042158,0.046587,0.061422,0.084914,0.055885,0.058616,0.042324,0.046587,0.091846,0.111131,0.452841,0.195132,0.058826,0.20431,0.261268,0.260284
652709,0.044455,0.043216,0.060695,0.134331,0.057701,0.033344,0.044455,0.053769,0.060753,0.134331,0.07693,0.041677,0.603964,0.342863,0.15473,0.615389,0.344268,0.17392
679508,0.057156,0.064292,0.049515,0.131984,0.072627,0.057985,0.057156,0.099469,0.049564,0.135649,0.111122,0.086621,0.294125,0.287242,0.153617,0.516859,0.41177,0.292143
699105,0.05815,0.055563,0.032568,0.10968,0.042832,0.055573,0.068982,0.066673,0.032599,0.10968,0.082577,0.066682,0.361453,0.312509,0.129233,0.487506,0.662342,0.253174
646246,0.031761,0.019057,0.024344,0.040235,0.033719,0.032268,0.032978,0.038767,0.024367,0.074501,0.035305,0.035305,0.279422,0.316678,0.082543,0.388069,0.320522,0.177433
688722,0.062515,0.037745,0.016379,0.064791,0.028737,0.064526,0.071878,0.049591,0.016394,0.066448,0.08066,0.096396,0.276611,0.145575,0.071654,0.297307,0.280497,0.381829
620674,0.025012,0.09717,0.031217,0.041479,0.037636,0.013346,0.025329,0.09717,0.039273,0.075865,0.044955,0.02668,0.549302,0.567015,0.221521,0.243153,0.528741,0.515469
677815,0.012054,0.090539,0.121376,0.029706,0.028741,0.006217,0.012127,0.091747,0.144802,0.078017,0.051891,0.01797,0.481134,0.365944,0.479625,0.525775,0.368425,0.086129
684819,0.10123,0.073876,0.023053,0.063835,0.027883,0.06385,0.108715,0.075677,0.031039,0.08242,0.098375,0.075489,0.510649,0.342475,0.104297,0.230778,0.528311,0.292143
622188,0.025012,0.124326,0.046944,0.041289,0.045047,0.013171,0.026329,0.12455,0.056202,0.11168,0.05619,0.036597,0.662504,0.470594,0.183489,0.349521,0.46079,0.267864
697717,0.031761,0.040988,0.025056,0.018027,0.016277,0.015166,0.032274,0.040988,0.032883,0.019517,0.041109,0.0154,0.54431,0.666671,0.135387,0.184934,0.393949,0.512201
713793,0.015881,0.053197,0.093181,0.075102,0.029637,0.008273,0.016008,0.056342,0.09345,0.124299,0.037321,0.016537,0.280581,0.342632,0.259477,0.437504,0.426475,0.123294
636679,0.073193,0.068842,0.025244,0.05465,0.041987,0.075023,0.073193,0.068967,0.025342,0.08197,0.111128,0.086976,0.500008,0.400009,0.120638,0.363645,0.400006,0.191507
400399,0.048553,0.034489,0.054914,0.088544,0.056459,0.053037,0.049514,0.072733,0.054967,0.09471,0.059415,0.056351,0.203711,0.220008,0.097145,0.341321,0.306313,0.364713
683376,0.034102,0.023084,0.039845,0.058464,0.056606,0.051732,0.035732,0.066673,0.040001,0.058464,0.082577,0.054563,0.333341,0.315795,0.095525,0.353542,0.500005,0.302641
626526,0.016134,0.017625,0.052038,0.046124,0.033339,0.032868,0.019115,0.057381,0.145084,0.047396,0.034151,0.033119,0.210815,0.198292,0.16648,0.286923,0.436002,0.158828
617947,0.020141,0.02646,0.075379,0.05469,0.052947,0.044256,0.025008,0.083338,0.10234,0.05469,0.063,0.05173,0.250006,0.212648,0.117319,0.250005,0.405409,0.333339
677174,0.011198,0.016237,0.049906,0.041751,0.030538,0.021556,0.012556,0.036588,0.22136,0.041751,0.031145,0.025866,0.233874,0.248409,0.255893,0.579594,0.388369,0.094121
14040,0.056829,0.146475,0.049905,0.10233,0.042405,0.035726,0.057482,0.146741,0.050001,0.171434,0.061234,0.044455,0.553196,0.538466,0.256331,0.490005,0.472227,0.183494
635156,0.039235,0.076089,0.033043,0.036847,0.039699,0.02176,0.040019,0.076227,0.033139,0.113963,0.069316,0.05771,0.68853,0.557384,0.133336,0.434218,0.54546,0.141037
673295,0.018027,0.093755,0.077736,0.084392,0.042025,0.009443,0.018191,0.095814,0.07796,0.12588,0.049916,0.026794,0.369753,0.359655,0.237391,0.522527,0.529919,0.137411
674914,0.029,0.06066,0.037241,0.043694,0.059703,0.01564,0.029426,0.060766,0.05745,0.086646,0.064947,0.042871,0.287242,0.313961,0.175551,0.233017,0.402068,0.160722
85459,0.08047,0.062507,0.035923,0.112182,0.044529,0.052648,0.083349,0.072375,0.035993,0.112182,0.069457,0.063507,0.337086,0.301213,0.141978,0.469886,0.617289,0.243912
686473,0.032803,0.029858,0.048404,0.03922,0.048239,0.049595,0.032803,0.04431,0.048451,0.114759,0.05129,0.050016,0.475007,0.410264,0.180955,0.569626,0.696206,0.130444
617944,0.021436,0.027783,0.08269,0.056003,0.055906,0.048086,0.027036,0.076147,0.093568,0.056003,0.067676,0.054551,0.226897,0.224247,0.107264,0.265311,0.381949,0.227649
655902,0.033915,0.041671,0.021811,0.018701,0.016395,0.016145,0.034499,0.041671,0.037902,0.019905,0.043492,0.01641,0.348495,0.617289,0.116211,0.171236,0.349405,0.428578
693090,0.036503,0.0609,0.081829,0.038257,0.028987,0.037886,0.037886,0.0609,0.096744,0.049266,0.07813,0.038175,0.309215,0.593336,0.189336,0.208574,0.503821,0.671758
635562,0.085717,0.048915,0.014414,0.039778,0.015153,0.052657,0.1591,0.050726,0.017511,0.049183,0.072402,0.078972,0.68751,0.260007,0.085446,0.17285,0.488384,0.25001
48162,0.033906,0.025006,0.068402,0.085429,0.049302,0.035305,0.044955,0.038049,0.068468,0.090119,0.05001,0.043967,0.55446,0.204259,0.093409,0.755322,0.370695,0.181826
673835,0.056351,0.035407,0.021155,0.103154,0.040155,0.070716,0.094746,0.051102,0.021175,0.10438,0.073694,0.076933,0.347231,0.348495,0.114289,0.53732,0.473691,0.317471
692397,0.081406,0.071436,0.034484,0.116132,0.044611,0.053588,0.084761,0.078433,0.034517,0.116132,0.085727,0.064531,0.369055,0.320996,0.135387,0.493833,0.688316,0.246923
683327,0.054807,0.057452,0.031251,0.060445,0.056095,0.090918,0.073193,0.059248,0.031373,0.074922,0.106392,0.102587,0.397269,0.400009,0.092882,0.346162,0.330007,0.217408
683289,0.066679,0.051732,0.032165,0.053769,0.047712,0.077679,0.068203,0.06847,0.032291,0.095508,0.08422,0.093044,0.522395,0.540991,0.109037,0.459467,0.404769,0.222233
658247,0.067812,0.083781,0.035819,0.115794,0.042437,0.050864,0.067812,0.085563,0.035854,0.11846,0.082204,0.061553,0.404769,0.325309,0.144618,0.476197,0.583338,0.238104
693853,0.066698,0.038045,0.017579,0.041426,0.01927,0.040038,0.066882,0.038114,0.017631,0.043829,0.079817,0.089898,0.380967,0.214294,0.06667,0.142868,0.229183,0.137511
713375,0.043492,0.050007,0.040308,0.047398,0.036103,0.044132,0.043492,0.060981,0.040463,0.12226,0.060252,0.054067,0.585371,0.532715,0.175928,0.385423,0.437505,0.130009
681967,0.037046,0.040547,0.054107,0.045876,0.052538,0.040013,0.039486,0.052331,0.054317,0.144203,0.067426,0.049394,0.457453,0.400007,0.17576,0.6092,0.456316,0.121504
156625,0.068506,0.100726,0.04831,0.112749,0.060331,0.040554,0.068506,0.1043,0.048357,0.192637,0.068192,0.050012,0.511369,0.524396,0.216984,0.853335,0.505056,0.202028
291926,0.029136,0.041426,0.073756,0.140747,0.046673,0.041247,0.030622,0.074079,0.073826,0.141556,0.059217,0.041677,0.289262,0.309741,0.168094,0.57282,0.376005,0.267864
621097,0.044466,0.048476,0.026189,0.074718,0.040464,0.027805,0.048804,0.048563,0.026215,0.076274,0.065228,0.068192,0.232567,0.250011,0.084378,0.356173,0.270597,0.25398
698393,0.047634,0.028581,0.023507,0.058145,0.044924,0.0723,0.079556,0.046519,0.0236,0.063336,0.068976,0.074775,0.37501,0.379321,0.085717,0.365089,0.355272,0.216237
400313,0.058851,0.04521,0.022528,0.040235,0.040938,0.033366,0.065589,0.045292,0.022616,0.071431,0.057482,0.060252,0.426239,0.462973,0.082543,0.388069,0.337671,0.177433
43534,0.023,0.015512,0.047713,0.055558,0.046738,0.043487,0.034499,0.050612,0.047759,0.055558,0.050849,0.056622,0.233342,0.256107,0.061049,0.294125,0.355146,0.333342
641105,0.074641,0.078536,0.046104,0.057421,0.073182,0.044132,0.074641,0.078673,0.059629,0.141267,0.074908,0.054067,0.326538,0.32223,0.186918,0.371141,0.448985,0.172421
650746,0.019487,0.055818,0.135215,0.067379,0.040005,0.027034,0.020141,0.104352,0.135611,0.114135,0.04951,0.027218,0.246992,0.251286,0.200523,0.252946,0.343377,0.253252
628537,0.044256,0.08497,0.059386,0.055561,0.026492,0.044651,0.05358,0.090912,0.069327,0.059528,0.092491,0.05358,0.440004,0.53175,0.220002,0.214487,0.508479,0.626019
666552,0.045988,0.028935,0.012721,0.011771,0.009617,0.034516,0.050797,0.028987,0.012771,0.025006,0.056079,0.035749,0.459474,0.166677,0.053971,0.090921,0.279087,0.160011
636337,0.043021,0.103808,0.040599,0.100004,0.058262,0.033719,0.044955,0.105538,0.065495,0.131037,0.058721,0.042115,0.254244,0.350286,0.225612,0.327592,0.495417,0.226569
710835,0.040658,0.148466,0.05544,0.090555,0.043485,0.024201,0.040658,0.150172,0.088293,0.145575,0.055278,0.030777,0.476195,0.484584,0.32827,0.379567,0.41429,0.18519
627459,0.019235,0.039758,0.226146,0.080942,0.044613,0.019309,0.019235,0.073102,0.226362,0.081636,0.044613,0.02317,0.267701,0.429852,0.26711,0.457728,0.276208,0.141794
653949,0.027282,0.063959,0.078771,0.098294,0.050856,0.028581,0.028581,0.093755,0.078999,0.121957,0.053442,0.028855,0.325209,0.336213,0.215746,0.508933,0.479343,0.182546
649821,0.038974,0.099297,0.047986,0.045666,0.044885,0.039486,0.038974,0.103036,0.04817,0.13918,0.066677,0.048792,0.500005,0.548786,0.196926,0.382359,0.352005,0.120379
652920,0.033344,0.038469,0.050585,0.04532,0.071437,0.068974,0.049196,0.080006,0.050634,0.04532,0.084121,0.072744,0.254909,0.202256,0.058494,0.33334,0.252107,0.294881
709943,0.023821,0.020629,0.016554,0.035934,0.024402,0.023267,0.023821,0.03261,0.01657,0.051579,0.025654,0.025654,0.295094,0.339635,0.057146,0.305097,0.236852,0.181833
672043,0.041012,0.025318,0.012734,0.036935,0.023439,0.094746,0.078449,0.027127,0.012784,0.03704,0.066355,0.098604,0.500028,0.232157,0.044167,0.20291,0.266691,0.375039
709858,0.025012,0.038318,0.032329,0.015633,0.015791,0.01206,0.025329,0.038318,0.049324,0.018022,0.033344,0.012207,0.463164,0.747129,0.145403,0.243153,0.343441,0.516134
674272,0.015881,0.011911,0.052086,0.045348,0.024598,0.021516,0.019487,0.06667,0.085295,0.049589,0.027218,0.025813,0.159299,0.161496,0.097864,0.255323,0.277783,0.259266
692384,0.046305,0.170517,0.066525,0.048004,0.044144,0.027532,0.046305,0.17082,0.077587,0.137258,0.048788,0.034791,0.541289,0.601566,0.226746,0.298513,0.432628,0.264291
102244,0.071462,0.04348,0.008713,0.022863,0.005673,0.058851,0.071462,0.043559,0.008747,0.025977,0.045476,0.059716,0.785722,0.244906,0.076193,0.096396,0.333348,0.200023
619217,0.012276,0.144109,0.126559,0.069207,0.029245,0.006335,0.012352,0.151965,0.126924,0.092312,0.072935,0.018299,0.319023,0.307695,0.313727,0.527399,0.383237,0.120004
708864,0.045469,0.074634,0.034451,0.048081,0.040075,0.046169,0.061553,0.082284,0.034583,0.116355,0.075961,0.056351,0.6076,0.548081,0.173916,0.444451,0.398235,0.13403
